id,transaction_id,date,customer_id,product_id,quantity,total_revenue
8559,TXN-108558,2023-12-22,CUST-7252,PROD-1102,1,116.39
8560,TXN-108559,2023-10-29,CUST-8266,PROD-1027,5,3463.3
8561,TXN-108560,2023-12-11,CUST-5932,PROD-1108,3,1967.58
8562,TXN-108561,2023-10-30,CUST-5329,PROD-1077,2,696.24
8563,TXN-108562,2023-10-07,CUST-7012,PROD-1029,3,991.41
8564,TXN-108563,2023-12-29,CUST-7120,PROD-1095,4,1067.44
8565,TXN-108564,2023-11-25,CUST-6331,PROD-1060,1,621.66
8566,TXN-108565,2023-12-11,CUST-7361,PROD-1014,3,155.04
8567,TXN-108566,2023-11-15,CUST-7149,PROD-1001,3,657.96
8568,TXN-108567,2023-12-17,CUST-6097,PROD-1069,5,1764.8
8569,TXN-108568,2023-10-15,CUST-8358,PROD-1034,4,1605.6
8570,TXN-108569,2023-10-07,CUST-5363,PROD-1085,1,190.54
8571,TXN-108570,2023-11-02,CUST-8453,PROD-1009,1,574.15
8572,TXN-108571,2023-10-03,CUST-6488,PROD-1036,5,2463.55
8573,TXN-108572,2023-11-08,CUST-5401,PROD-1043,5,853.65
8574,TXN-108573,2023-10-10,CUST-8259,PROD-1079,5,2599.9
8575,TXN-108574,2023-11-29,CUST-5408,PROD-1105,1,656.63
8576,TXN-108575,2023-12-15,CUST-5348,PROD-1077,2,696.24
8577,TXN-108576,2023-12-10,CUST-5475,PROD-1070,3,428.58
8578,TXN-108577,2023-12-01,CUST-7069,PROD-1027,3,2077.98
8579,TXN-108578,2023-12-23,CUST-6802,PROD-1001,4,877.28
8580,TXN-108579,2023-10-04,CUST-6937,PROD-1065,1,194.26
8581,TXN-108580,2023-10-31,CUST-6118,PROD-1013,4,2269.92
8582,TXN-108581,2023-11-19,CUST-7171,PROD-1092,3,340.92
8583,TXN-108582,2023-10-11,CUST-7105,PROD-1077,4,1392.48
8584,TXN-108583,2023-12-07,CUST-8073,PROD-1103,2,665.04
8585,TXN-108584,2023-12-17,CUST-5167,PROD-1077,1,348.12
8586,TXN-108585,2023-10-21,CUST-6310,PROD-1115,1,758.11
8587,TXN-108586,2023-11-05,CUST-6058,PROD-1070,3,428.58
8588,TXN-108587,2023-12-19,CUST-7263,PROD-1107,5,1453.1
8589,TXN-108588,2023-11-26,CUST-8117,PROD-1077,3,1044.36
8590,TXN-108589,2023-10-31,CUST-6981,PROD-1046,5,2537.45
8591,TXN-108590,2023-10-10,CUST-7744,PROD-1079,3,1559.94
8592,TXN-108591,2023-12-04,CUST-7407,PROD-1079,5,2599.9
8593,TXN-108592,2023-10-07,CUST-7979,PROD-1012,3,1057.74
8594,TXN-108593,2023-10-27,CUST-5467,PROD-1099,3,1376.94
8595,TXN-108594,2023-11-01,CUST-7001,PROD-1015,5,2545.55
8596,TXN-108595,2023-11-14,CUST-5252,PROD-1069,1,352.96
8597,TXN-108596,2023-12-24,CUST-7905,PROD-1104,4,1171.16
8598,TXN-108597,2023-11-12,CUST-5348,PROD-1106,1,440.13
8599,TXN-108598,2023-10-07,CUST-5521,PROD-1030,4,2748.52
8600,TXN-108599,2023-11-13,CUST-7717,PROD-1111,4,2291.48
8601,TXN-108600,2023-10-26,CUST-7100,PROD-1001,1,219.32
8602,TXN-108601,2023-10-05,CUST-8478,PROD-1014,3,155.04
8603,TXN-108602,2023-10-07,CUST-7225,PROD-1097,2,1264.04
8604,TXN-108603,2023-11-14,CUST-8163,PROD-1020,5,2058.75
8605,TXN-108604,2023-12-09,CUST-5117,PROD-1098,4,1218.6
8606,TXN-108605,2023-12-20,CUST-8033,PROD-1075,1,514.91
8607,TXN-108606,2023-11-24,CUST-6058,PROD-1042,2,401.1
8608,TXN-108607,2023-10-17,CUST-6589,PROD-1113,4,2161.36
8609,TXN-108608,2023-10-04,CUST-8414,PROD-1058,4,1385.44
8610,TXN-108609,2023-11-16,CUST-6386,PROD-1081,1,684.85
8611,TXN-108610,2023-11-22,CUST-6272,PROD-1049,4,2941.2
8612,TXN-108611,2023-10-08,CUST-5590,PROD-1050,2,339.04
8613,TXN-108612,2023-12-20,CUST-7236,PROD-1083,1,608.22
8614,TXN-108613,2023-12-26,CUST-5489,PROD-1017,3,1286.1
8615,TXN-108614,2023-10-01,CUST-7048,PROD-1024,3,1649.97
8616,TXN-108615,2023-12-10,CUST-7867,PROD-1014,5,258.4
8617,TXN-108616,2023-10-17,CUST-8125,PROD-1038,4,2034.36
8618,TXN-108617,2023-10-03,CUST-6642,PROD-1069,4,1411.84
8619,TXN-108618,2023-12-20,CUST-5521,PROD-1101,3,643.44
8620,TXN-108619,2023-11-28,CUST-5593,PROD-1108,1,655.86
8621,TXN-108620,2023-11-13,CUST-8451,PROD-1044,2,117.42
8622,TXN-108621,2023-10-13,CUST-7084,PROD-1044,3,176.13
8623,TXN-108622,2023-12-25,CUST-5569,PROD-1022,5,3846.55
8624,TXN-108623,2023-10-22,CUST-7532,PROD-1046,3,1522.47
8625,TXN-108624,2023-11-25,CUST-6062,PROD-1050,2,339.04
8626,TXN-108625,2023-12-04,CUST-7666,PROD-1082,5,3703.65
8627,TXN-108626,2023-11-09,CUST-7191,PROD-1094,3,215.37
8628,TXN-108627,2023-10-15,CUST-6292,PROD-1001,4,877.28
8629,TXN-108628,2023-12-01,CUST-6996,PROD-1115,2,1516.22
8630,TXN-108629,2023-10-22,CUST-6131,PROD-1071,1,202.75
8631,TXN-108630,2023-12-25,CUST-6302,PROD-1026,4,2206.68
8632,TXN-108631,2023-10-07,CUST-8347,PROD-1005,5,785.65
8633,TXN-108632,2023-11-24,CUST-6299,PROD-1067,3,2107.59
8634,TXN-108633,2023-10-22,CUST-5505,PROD-1010,2,1219.86
8635,TXN-108634,2023-10-30,CUST-5031,PROD-1064,1,657.74
8636,TXN-108635,2023-11-10,CUST-6218,PROD-1081,5,3424.25
8637,TXN-108636,2023-11-06,CUST-8086,PROD-1108,4,2623.44
8638,TXN-108637,2023-12-31,CUST-6019,PROD-1012,3,1057.74
8639,TXN-108638,2023-11-08,CUST-5491,PROD-1022,1,769.31
8640,TXN-108639,2023-12-21,CUST-6195,PROD-1039,3,540.99
8641,TXN-108640,2023-10-14,CUST-6065,PROD-1017,2,857.4
8642,TXN-108641,2023-12-31,CUST-5079,PROD-1006,2,1305.36
8643,TXN-108642,2023-10-15,CUST-7668,PROD-1086,4,2790.56
8644,TXN-108643,2023-10-19,CUST-5751,PROD-1083,5,3041.1
8645,TXN-108644,2023-10-12,CUST-7327,PROD-1093,4,2853.56
8646,TXN-108645,2023-11-27,CUST-6049,PROD-1062,5,2456.2
8647,TXN-108646,2023-12-09,CUST-8258,PROD-1077,5,1740.6
8648,TXN-108647,2023-12-13,CUST-8261,PROD-1100,2,1413.72
8649,TXN-108648,2023-12-02,CUST-5193,PROD-1054,3,1781.28
8650,TXN-108649,2023-10-30,CUST-6568,PROD-1039,5,901.65
8651,TXN-108650,2023-11-25,CUST-7939,PROD-1024,3,1649.97
8652,TXN-108651,2023-10-07,CUST-7983,PROD-1117,2,399.32
8653,TXN-108652,2023-11-01,CUST-7111,PROD-1033,1,377.92
8654,TXN-108653,2023-11-15,CUST-6878,PROD-1019,2,1593.48
8655,TXN-108654,2023-10-23,CUST-7827,PROD-1012,3,1057.74
8656,TXN-108655,2023-10-29,CUST-5852,PROD-1069,2,705.92
8657,TXN-108656,2023-10-25,CUST-6607,PROD-1001,1,219.32
8658,TXN-108657,2023-10-20,CUST-7766,PROD-1028,2,1275.18
8659,TXN-108658,2023-12-27,CUST-7784,PROD-1085,2,381.08
8660,TXN-108659,2023-12-01,CUST-6322,PROD-1007,1,502.07
8661,TXN-108660,2023-11-14,CUST-6861,PROD-1007,4,2008.28
8662,TXN-108661,2023-10-27,CUST-7968,PROD-1072,4,776.56
8663,TXN-108662,2023-12-25,CUST-6047,PROD-1073,4,944.24
8664,TXN-108663,2023-10-12,CUST-5506,PROD-1102,5,581.95
8665,TXN-108664,2023-10-20,CUST-8328,PROD-1056,5,2039.85
8666,TXN-108665,2023-11-20,CUST-7954,PROD-1014,3,155.04
8667,TXN-108666,2023-11-27,CUST-5789,PROD-1086,1,697.64
8668,TXN-108667,2023-10-01,CUST-6426,PROD-1070,3,428.58
8669,TXN-108668,2023-11-27,CUST-8254,PROD-1033,2,755.84
8670,TXN-108669,2023-11-21,CUST-8026,PROD-1036,1,492.71
8671,TXN-108670,2023-11-04,CUST-8224,PROD-1013,1,567.48
8672,TXN-108671,2023-12-25,CUST-6426,PROD-1053,1,679.51
8673,TXN-108672,2023-12-10,CUST-7190,PROD-1068,2,1457.5
8674,TXN-108673,2023-12-27,CUST-5332,PROD-1062,4,1964.96
8675,TXN-108674,2023-12-11,CUST-6574,PROD-1076,1,46.11
8676,TXN-108675,2023-10-18,CUST-7906,PROD-1039,4,721.32
8677,TXN-108676,2023-10-25,CUST-7987,PROD-1062,2,982.48
8678,TXN-108677,2023-10-17,CUST-5426,PROD-1084,1,392.67
8679,TXN-108678,2023-10-30,CUST-6612,PROD-1012,3,1057.74
8680,TXN-108679,2023-11-29,CUST-6580,PROD-1017,5,2143.5
8681,TXN-108680,2023-10-22,CUST-6623,PROD-1054,2,1187.52
8682,TXN-108681,2023-11-04,CUST-6968,PROD-1055,5,783.15
8683,TXN-108682,2023-12-04,CUST-7659,PROD-1071,2,405.5
8684,TXN-108683,2023-10-18,CUST-7365,PROD-1049,1,735.3
8685,TXN-108684,2023-10-19,CUST-5092,PROD-1096,2,918.3
8686,TXN-108685,2023-10-12,CUST-5447,PROD-1012,5,1762.9
8687,TXN-108686,2023-11-25,CUST-5701,PROD-1058,2,692.72
8688,TXN-108687,2023-12-10,CUST-6044,PROD-1094,4,287.16
8689,TXN-108688,2023-12-30,CUST-5369,PROD-1092,4,454.56
8690,TXN-108689,2023-10-19,CUST-6357,PROD-1115,5,3790.55
8691,TXN-108690,2023-10-18,CUST-7423,PROD-1039,1,180.33
8692,TXN-108691,2023-12-26,CUST-5102,PROD-1078,2,426.68
8693,TXN-108692,2023-12-28,CUST-8333,PROD-1005,4,628.52
8694,TXN-108693,2023-10-14,CUST-7218,PROD-1091,1,190.7
8695,TXN-108694,2023-11-21,CUST-7994,PROD-1065,2,388.52
8696,TXN-108695,2023-12-29,CUST-7530,PROD-1025,5,3948.85
8697,TXN-108696,2023-12-08,CUST-7568,PROD-1015,2,1018.22
8698,TXN-108697,2023-11-25,CUST-6242,PROD-1082,4,2962.92
8699,TXN-108698,2023-10-06,CUST-5109,PROD-1061,5,3934.65
8700,TXN-108699,2023-12-14,CUST-6832,PROD-1105,3,1969.89
8701,TXN-108700,2023-12-24,CUST-5139,PROD-1105,1,656.63
8702,TXN-108701,2023-11-10,CUST-5898,PROD-1049,2,1470.6
8703,TXN-108702,2023-11-25,CUST-7304,PROD-1069,5,1764.8
8704,TXN-108703,2023-10-30,CUST-7337,PROD-1111,2,1145.74
8705,TXN-108704,2023-12-23,CUST-5916,PROD-1012,4,1410.32
8706,TXN-108705,2023-12-08,CUST-7024,PROD-1117,5,998.3
8707,TXN-108706,2023-11-01,CUST-7936,PROD-1042,3,601.65
8708,TXN-108707,2023-11-10,CUST-6487,PROD-1041,3,398.94
8709,TXN-108708,2023-10-12,CUST-6947,PROD-1117,2,399.32
8710,TXN-108709,2023-11-17,CUST-7729,PROD-1118,1,564.73
8711,TXN-108710,2023-12-12,CUST-7360,PROD-1038,1,508.59
8712,TXN-108711,2023-12-27,CUST-5797,PROD-1017,1,428.7
8713,TXN-108712,2023-10-30,CUST-7790,PROD-1022,2,1538.62
8714,TXN-108713,2023-10-20,CUST-6867,PROD-1065,1,194.26
8715,TXN-108714,2023-10-21,CUST-6828,PROD-1032,1,75.77
8716,TXN-108715,2023-10-07,CUST-6855,PROD-1065,4,777.04
8717,TXN-108716,2023-11-19,CUST-5500,PROD-1070,3,428.58
8718,TXN-108717,2023-11-20,CUST-5376,PROD-1112,3,505.32
8719,TXN-108718,2023-12-22,CUST-6863,PROD-1066,2,868.42
8720,TXN-108719,2023-10-25,CUST-5434,PROD-1064,1,657.74
8721,TXN-108720,2023-10-24,CUST-8148,PROD-1091,5,953.5
8722,TXN-108721,2023-12-26,CUST-7866,PROD-1044,4,234.84
8723,TXN-108722,2023-10-18,CUST-5355,PROD-1097,1,632.02
8724,TXN-108723,2023-11-14,CUST-6136,PROD-1003,4,2102.56
8725,TXN-108724,2023-11-24,CUST-6804,PROD-1044,4,234.84
8726,TXN-108725,2023-10-25,CUST-7614,PROD-1051,5,3969.65
8727,TXN-108726,2023-11-06,CUST-8303,PROD-1013,4,2269.92
8728,TXN-108727,2023-12-27,CUST-5462,PROD-1031,3,1554.48
8729,TXN-108728,2023-12-26,CUST-6096,PROD-1012,4,1410.32
8730,TXN-108729,2023-10-30,CUST-7759,PROD-1080,1,114.34
8731,TXN-108730,2023-11-12,CUST-5349,PROD-1078,3,640.02
8732,TXN-108731,2023-12-23,CUST-6282,PROD-1073,1,236.06
8733,TXN-108732,2023-12-07,CUST-5668,PROD-1001,3,657.96
8734,TXN-108733,2023-12-15,CUST-7881,PROD-1080,2,228.68
8735,TXN-108734,2023-10-04,CUST-5817,PROD-1100,4,2827.44
8736,TXN-108735,2023-11-24,CUST-7124,PROD-1045,3,598.05
8737,TXN-108736,2023-11-30,CUST-6213,PROD-1005,1,157.13
8738,TXN-108737,2023-12-09,CUST-5869,PROD-1111,1,572.87
8739,TXN-108738,2023-12-22,CUST-7861,PROD-1116,5,2075.15
8740,TXN-108739,2023-11-17,CUST-6444,PROD-1087,3,2306.67
8741,TXN-108740,2023-11-15,CUST-5183,PROD-1067,4,2810.12
8742,TXN-108741,2023-10-11,CUST-6512,PROD-1114,3,2215.68
8743,TXN-108742,2023-10-12,CUST-6687,PROD-1090,2,314.76
8744,TXN-108743,2023-10-06,CUST-7797,PROD-1029,5,1652.35
8745,TXN-108744,2023-10-09,CUST-6936,PROD-1002,2,1260.08
8746,TXN-108745,2023-10-20,CUST-5813,PROD-1016,1,237.49
8747,TXN-108746,2023-10-01,CUST-7990,PROD-1099,4,1835.92
8748,TXN-108747,2023-12-18,CUST-7021,PROD-1081,3,2054.55
8749,TXN-108748,2023-11-20,CUST-5795,PROD-1062,4,1964.96
8750,TXN-108749,2023-10-03,CUST-8200,PROD-1110,5,3367.15
8751,TXN-108750,2023-10-04,CUST-8271,PROD-1118,5,2823.65
8752,TXN-108751,2023-10-05,CUST-8240,PROD-1041,1,132.98
8753,TXN-108752,2023-12-25,CUST-5471,PROD-1099,3,1376.94
8754,TXN-108753,2023-12-03,CUST-6274,PROD-1084,4,1570.68
8755,TXN-108754,2023-11-25,CUST-8006,PROD-1020,1,411.75
8756,TXN-108755,2023-10-12,CUST-6400,PROD-1085,1,190.54
8757,TXN-108756,2023-11-29,CUST-7576,PROD-1039,3,540.99
8758,TXN-108757,2023-10-08,CUST-7882,PROD-1100,2,1413.72
8759,TXN-108758,2023-10-30,CUST-5076,PROD-1080,3,343.02
8760,TXN-108759,2023-10-08,CUST-8359,PROD-1004,1,395.35
8761,TXN-108760,2023-12-30,CUST-5895,PROD-1018,2,1510.88
8762,TXN-108761,2023-11-21,CUST-8484,PROD-1016,1,237.49
8763,TXN-108762,2023-11-25,CUST-6369,PROD-1089,2,199.82
8764,TXN-108763,2023-12-26,CUST-8414,PROD-1000,1,306.57
8765,TXN-108764,2023-11-14,CUST-5820,PROD-1039,3,540.99
8766,TXN-108765,2023-12-07,CUST-6809,PROD-1069,2,705.92
8767,TXN-108766,2023-12-18,CUST-6808,PROD-1078,1,213.34
8768,TXN-108767,2023-10-08,CUST-5649,PROD-1010,5,3049.65
8769,TXN-108768,2023-10-16,CUST-7692,PROD-1045,2,398.7
8770,TXN-108769,2023-11-08,CUST-7723,PROD-1013,4,2269.92
8771,TXN-108770,2023-12-24,CUST-6396,PROD-1041,5,664.9
8772,TXN-108771,2023-10-17,CUST-6918,PROD-1020,3,1235.25
8773,TXN-108772,2023-10-19,CUST-8105,PROD-1086,2,1395.28
8774,TXN-108773,2023-10-01,CUST-5649,PROD-1016,5,1187.45
8775,TXN-108774,2023-12-21,CUST-5820,PROD-1049,2,1470.6
8776,TXN-108775,2023-11-01,CUST-8024,PROD-1025,3,2369.31
8777,TXN-108776,2023-12-01,CUST-6240,PROD-1026,2,1103.34
8778,TXN-108777,2023-12-29,CUST-8405,PROD-1023,4,217.72
8779,TXN-108778,2023-12-31,CUST-7208,PROD-1079,5,2599.9
8780,TXN-108779,2023-12-02,CUST-6549,PROD-1094,2,143.58
8781,TXN-108780,2023-10-30,CUST-6815,PROD-1088,5,3263.15
8782,TXN-108781,2023-10-15,CUST-5484,PROD-1022,3,2307.93
8783,TXN-108782,2023-12-09,CUST-7604,PROD-1006,2,1305.36
8784,TXN-108783,2023-12-19,CUST-6517,PROD-1007,4,2008.28
8785,TXN-108784,2023-11-01,CUST-6991,PROD-1064,1,657.74
8786,TXN-108785,2023-10-15,CUST-7585,PROD-1037,2,512.82
8787,TXN-108786,2023-12-22,CUST-8339,PROD-1022,3,2307.93
8788,TXN-108787,2023-10-25,CUST-6989,PROD-1098,1,304.65
8789,TXN-108788,2023-10-16,CUST-6273,PROD-1009,3,1722.45
8790,TXN-108789,2023-12-18,CUST-5163,PROD-1048,4,1341
8791,TXN-108790,2023-11-07,CUST-7671,PROD-1020,2,823.5
8792,TXN-108791,2023-10-30,CUST-7435,PROD-1063,2,523.02
8793,TXN-108792,2023-10-27,CUST-6535,PROD-1033,2,755.84
8794,TXN-108793,2023-10-25,CUST-8235,PROD-1032,2,151.54
8795,TXN-108794,2023-11-10,CUST-5067,PROD-1007,1,502.07
8796,TXN-108795,2023-11-29,CUST-6996,PROD-1089,1,99.91
8797,TXN-108796,2023-11-11,CUST-7050,PROD-1059,3,426.99
8798,TXN-108797,2023-11-28,CUST-6166,PROD-1105,1,656.63
8799,TXN-108798,2023-10-12,CUST-7246,PROD-1099,4,1835.92
8800,TXN-108799,2023-12-18,CUST-6491,PROD-1107,4,1162.48
8801,TXN-108800,2023-11-28,CUST-7537,PROD-1083,3,1824.66
8802,TXN-108801,2023-10-06,CUST-8067,PROD-1008,4,1538.6
8803,TXN-108802,2023-12-28,CUST-6583,PROD-1010,5,3049.65
8804,TXN-108803,2023-12-13,CUST-8344,PROD-1086,2,1395.28
8805,TXN-108804,2023-10-06,CUST-8170,PROD-1034,2,802.8
8806,TXN-108805,2023-11-07,CUST-6419,PROD-1089,5,499.55
8807,TXN-108806,2023-11-22,CUST-7785,PROD-1083,5,3041.1
8808,TXN-108807,2023-10-20,CUST-5510,PROD-1036,5,2463.55
8809,TXN-108808,2023-11-11,CUST-5050,PROD-1079,3,1559.94
8810,TXN-108809,2023-10-21,CUST-5363,PROD-1081,2,1369.7
8811,TXN-108810,2023-12-20,CUST-7974,PROD-1096,5,2295.75
8812,TXN-108811,2023-10-25,CUST-5974,PROD-1059,4,569.32
8813,TXN-108812,2023-10-10,CUST-5378,PROD-1108,4,2623.44
8814,TXN-108813,2023-10-04,CUST-8428,PROD-1082,5,3703.65
8815,TXN-108814,2023-11-22,CUST-7489,PROD-1115,1,758.11
8816,TXN-108815,2023-11-06,CUST-8035,PROD-1053,4,2718.04
8817,TXN-108816,2023-11-11,CUST-5397,PROD-1039,3,540.99
8818,TXN-108817,2023-11-09,CUST-5614,PROD-1032,2,151.54
8819,TXN-108818,2023-12-09,CUST-8444,PROD-1111,3,1718.61
8820,TXN-108819,2023-10-13,CUST-8195,PROD-1049,1,735.3
8821,TXN-108820,2023-12-26,CUST-7462,PROD-1099,2,917.96
8822,TXN-108821,2023-10-23,CUST-5687,PROD-1091,2,381.4
8823,TXN-108822,2023-11-24,CUST-6650,PROD-1062,5,2456.2
8824,TXN-108823,2023-10-16,CUST-6346,PROD-1064,3,1973.22
8825,TXN-108824,2023-12-02,CUST-7409,PROD-1031,4,2072.64
8826,TXN-108825,2023-10-17,CUST-5226,PROD-1110,3,2020.29
8827,TXN-108826,2023-11-24,CUST-7098,PROD-1066,3,1302.63
8828,TXN-108827,2023-10-30,CUST-8253,PROD-1008,2,769.3
8829,TXN-108828,2023-10-13,CUST-5727,PROD-1032,4,303.08
8830,TXN-108829,2023-10-07,CUST-5042,PROD-1092,3,340.92
8831,TXN-108830,2023-12-29,CUST-5998,PROD-1083,5,3041.1
8832,TXN-108831,2023-12-27,CUST-6739,PROD-1004,1,395.35
8833,TXN-108832,2023-12-03,CUST-7051,PROD-1079,2,1039.96
8834,TXN-108833,2023-12-13,CUST-7735,PROD-1075,2,1029.82
8835,TXN-108834,2023-10-27,CUST-5869,PROD-1004,2,790.7
8836,TXN-108835,2023-10-03,CUST-6871,PROD-1117,5,998.3
8837,TXN-108836,2023-10-31,CUST-8481,PROD-1020,3,1235.25
8838,TXN-108837,2023-12-14,CUST-5079,PROD-1078,2,426.68
8839,TXN-108838,2023-12-18,CUST-5335,PROD-1030,3,2061.39
8840,TXN-108839,2023-10-09,CUST-7464,PROD-1036,2,985.42
8841,TXN-108840,2023-10-13,CUST-5991,PROD-1087,5,3844.45
8842,TXN-108841,2023-12-15,CUST-6909,PROD-1082,2,1481.46
8843,TXN-108842,2023-10-18,CUST-8443,PROD-1051,5,3969.65
8844,TXN-108843,2023-11-08,CUST-6513,PROD-1018,3,2266.32
8845,TXN-108844,2023-10-31,CUST-5333,PROD-1073,3,708.18
8846,TXN-108845,2023-12-05,CUST-6461,PROD-1106,3,1320.39
8847,TXN-108846,2023-10-05,CUST-7851,PROD-1072,5,970.7
8848,TXN-108847,2023-11-02,CUST-7968,PROD-1071,4,811
8849,TXN-108848,2023-12-06,CUST-6105,PROD-1014,4,206.72
8850,TXN-108849,2023-12-03,CUST-7248,PROD-1089,2,199.82
8851,TXN-108850,2023-11-21,CUST-5672,PROD-1088,3,1957.89
8852,TXN-108851,2023-11-17,CUST-6875,PROD-1056,2,815.94
8853,TXN-108852,2023-11-03,CUST-6478,PROD-1104,2,585.58
8854,TXN-108853,2023-12-10,CUST-8441,PROD-1051,3,2381.79
8855,TXN-108854,2023-11-11,CUST-6432,PROD-1087,3,2306.67
8856,TXN-108855,2023-12-25,CUST-7685,PROD-1041,3,398.94
8857,TXN-108856,2023-12-08,CUST-7595,PROD-1025,1,789.77
8858,TXN-108857,2023-10-12,CUST-8452,PROD-1101,3,643.44
8859,TXN-108858,2023-10-21,CUST-6846,PROD-1033,4,1511.68
8860,TXN-108859,2023-12-03,CUST-7655,PROD-1052,2,236.24
8861,TXN-108860,2023-12-02,CUST-7335,PROD-1037,4,1025.64
8862,TXN-108861,2023-11-03,CUST-7731,PROD-1038,2,1017.18
8863,TXN-108862,2023-12-09,CUST-7762,PROD-1053,3,2038.53
8864,TXN-108863,2023-10-17,CUST-7109,PROD-1058,1,346.36
8865,TXN-108864,2023-12-05,CUST-5721,PROD-1039,4,721.32
8866,TXN-108865,2023-12-24,CUST-6722,PROD-1057,5,1101.95
8867,TXN-108866,2023-11-12,CUST-6322,PROD-1077,2,696.24
8868,TXN-108867,2023-10-03,CUST-7389,PROD-1104,5,1463.95
8869,TXN-108868,2023-10-13,CUST-7514,PROD-1016,5,1187.45
8870,TXN-108869,2023-12-02,CUST-8220,PROD-1103,5,1662.6
8871,TXN-108870,2023-11-09,CUST-5813,PROD-1101,1,214.48
8872,TXN-108871,2023-12-10,CUST-6892,PROD-1017,3,1286.1
8873,TXN-108872,2023-12-04,CUST-6447,PROD-1075,3,1544.73
8874,TXN-108873,2023-11-27,CUST-7125,PROD-1054,5,2968.8
8875,TXN-108874,2023-11-18,CUST-5186,PROD-1103,5,1662.6
8876,TXN-108875,2023-10-30,CUST-7889,PROD-1104,3,878.37
8877,TXN-108876,2023-11-04,CUST-6864,PROD-1065,4,777.04
8878,TXN-108877,2023-11-11,CUST-7645,PROD-1005,1,157.13
8879,TXN-108878,2023-12-29,CUST-6333,PROD-1045,1,199.35
8880,TXN-108879,2023-10-09,CUST-8352,PROD-1114,2,1477.12
8881,TXN-108880,2023-12-18,CUST-7585,PROD-1000,5,1532.85
8882,TXN-108881,2023-10-01,CUST-7291,PROD-1030,2,1374.26
8883,TXN-108882,2023-11-13,CUST-6865,PROD-1089,3,299.73
8884,TXN-108883,2023-10-05,CUST-7997,PROD-1004,5,1976.75
8885,TXN-108884,2023-11-16,CUST-6483,PROD-1045,2,398.7
8886,TXN-108885,2023-11-11,CUST-5107,PROD-1103,3,997.56
8887,TXN-108886,2023-10-31,CUST-7598,PROD-1033,3,1133.76
8888,TXN-108887,2023-10-22,CUST-7359,PROD-1011,3,1157.82
8889,TXN-108888,2023-10-22,CUST-8172,PROD-1046,2,1014.98
8890,TXN-108889,2023-10-23,CUST-5967,PROD-1046,4,2029.96
8891,TXN-108890,2023-11-17,CUST-5558,PROD-1052,2,236.24
8892,TXN-108891,2023-10-18,CUST-6931,PROD-1038,4,2034.36
8893,TXN-108892,2023-12-15,CUST-7757,PROD-1040,4,1902.12
8894,TXN-108893,2023-12-17,CUST-6494,PROD-1070,3,428.58
8895,TXN-108894,2023-12-31,CUST-6014,PROD-1040,5,2377.65
8896,TXN-108895,2023-11-14,CUST-5049,PROD-1038,1,508.59
8897,TXN-108896,2023-10-28,CUST-6541,PROD-1002,5,3150.2
8898,TXN-108897,2023-11-11,CUST-7418,PROD-1059,1,142.33
8899,TXN-108898,2023-10-17,CUST-7721,PROD-1043,2,341.46
8900,TXN-108899,2023-10-26,CUST-5920,PROD-1066,3,1302.63
8901,TXN-108900,2023-12-30,CUST-6715,PROD-1054,1,593.76
8902,TXN-108901,2023-10-21,CUST-7930,PROD-1074,3,626.49
8903,TXN-108902,2023-10-15,CUST-5855,PROD-1049,5,3676.5
8904,TXN-108903,2023-11-04,CUST-5356,PROD-1032,2,151.54
8905,TXN-108904,2023-11-06,CUST-7893,PROD-1032,2,151.54
8906,TXN-108905,2023-10-30,CUST-6605,PROD-1055,3,469.89
8907,TXN-108906,2023-12-05,CUST-6789,PROD-1103,3,997.56
8908,TXN-108907,2023-12-19,CUST-6253,PROD-1007,1,502.07
8909,TXN-108908,2023-12-29,CUST-5747,PROD-1032,1,75.77
8910,TXN-108909,2023-12-10,CUST-5746,PROD-1038,4,2034.36
8911,TXN-108910,2023-10-10,CUST-7978,PROD-1099,3,1376.94
8912,TXN-108911,2023-10-14,CUST-8269,PROD-1119,1,682.87
8913,TXN-108912,2023-11-12,CUST-5532,PROD-1112,4,673.76
8914,TXN-108913,2023-11-04,CUST-6729,PROD-1074,2,417.66
8915,TXN-108914,2023-12-30,CUST-6515,PROD-1030,3,2061.39
8916,TXN-108915,2023-12-30,CUST-7515,PROD-1097,5,3160.1
8917,TXN-108916,2023-11-30,CUST-7188,PROD-1033,4,1511.68
8918,TXN-108917,2023-11-29,CUST-7770,PROD-1055,3,469.89
8919,TXN-108918,2023-12-20,CUST-8287,PROD-1011,5,1929.7
8920,TXN-108919,2023-12-21,CUST-5660,PROD-1114,2,1477.12
8921,TXN-108920,2023-12-18,CUST-5989,PROD-1042,2,401.1
8922,TXN-108921,2023-10-13,CUST-7931,PROD-1069,1,352.96
8923,TXN-108922,2023-11-12,CUST-6800,PROD-1089,1,99.91
8924,TXN-108923,2023-10-19,CUST-6133,PROD-1066,1,434.21
8925,TXN-108924,2023-11-07,CUST-8307,PROD-1007,1,502.07
8926,TXN-108925,2023-10-12,CUST-6288,PROD-1005,3,471.39
8927,TXN-108926,2023-12-10,CUST-6993,PROD-1092,2,227.28
8928,TXN-108927,2023-12-21,CUST-6177,PROD-1006,4,2610.72
8929,TXN-108928,2023-10-17,CUST-5208,PROD-1109,3,2010
8930,TXN-108929,2023-11-18,CUST-7542,PROD-1091,3,572.1
